program_id,failed_count
7i7tka3TgR4UpnzEunomU4wDyU4SdQNS1F5Fkr4HCmbT,21151.0
4itxBe4qBAwhB9zpEAw31d7w8o7gTQscYpxhRtUemjF9,20586.0
traderDnaR5w6Tcoi3NFm53i48FTDNbGjBSZwWXDRrg,20234.0
BPFLoaderUpgradeab1e11111111111111111111111,19898.0
TLoCKic2wGJm7VhZKumih4Lc35fUhYqVMgA4j389Buk,19853.0
hemjuPXBpNvggtaUnN1MwT3wrdhttKEfosTcc2P9Pg8,19705.0
TokenzQdBNbLqP5VEhdkAS6EPFLC1PHnBqCXEpPxuEb,19564.0
j1o2qRpjcyUwEvwtcfhEQefh773ZgjxcVRry7LDqg5X,19310.0
CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C,19026.0
7sbC3fc38VqQ25qJ6Yz3V76piGGgerxFxUsxJRj3DM1q,18813.0
MarseeGuML6KGiMcZuvCFePtaoz66ch84eWtSzvPaug,18651.0
8LPjGDbxhW4G2Q8S6FvdvUdfGWssgtqmvsc63bwNFA7E,18207.0
hadeK9DLv9eA7ya5KCTqSvSvRZeJC3JgD5a9Y3CNbvu,18200.0
GX8ih1HqkE9VYmf7ndWsCKds367McCkzF846B8jcDc7e,18091.0
MoonCVVNZFSYkqNXP6bxHLPL6QQJiMagDL3qcqUQTrG,17779.0
MtFiXxLkBR3u2SKeMzTRv855LrRjJeNRLagGHXmzaVr,17776.0
4YDT2wYF3YWHy7pWnE2kzJ6j6syc2EX9XRHfAQLhiBMv,17281.0
BANANAjs7FJiPQqJTGFzkZJndT9o7UmKiYYGaJz6frGu,17225.0
b1oodtXw4tigt8MoRcRrWUGCW31WeFUtFMsFgwQpSQ9,17062.0
83cuygEXNfZgDZcj1MFdHgDD8kJuhKB6q5DCjGECgA6j,16925.0
Bi142U5mkEGbtmW4azcnXBg8uFJu4GaVKM4mzMxfRn6Y,16811.0
DuhxWoonZk7QVZEoj3fd9CXEgXKXfvDC4zogWMt4y1PC,16799.0
MemoSq4gqABAXKb96qnH8TysNcWxMyWCqXgDLGmfcHr,16348.0
DvYekppGNjU9Euvn8ts4fmmnDt3p9J7yQmpmCmzawY2W,16295.0
9sPwu7jwwPhcU7Sf6SsukvKbcZXN9jj2vyuAPeYn75ew,16109.0
FsW4gfZsTQXfgkaJTiC5iN8AqJUVLJvXnSNN9HKCnm5n,16060.0
cfx1svnT7WZyRbMY9TLxFwuDSae9xFKiVazfndrArEp,15744.0
PADWBS1VeV1LWsY6nciu6dRZjgSmUH2iPsUpHFVz7Wz,15555.0
4kmzZnRhGBr96GD6Gd7w8AYgg8nTqYQcCwVVVZZhxgTN,15100.0
G3qf2wmWSurK5S3f7HaenmNNsoiZQY41i9d3kboHURZC,15034.0
GQgMCXDDnwDWubbAPHJUBB7Ha6o9X8yKERwnoqHEBA4x,14960.0
Stake11111111111111111111111111111111111111,14895.0
dmpzWCpqtaYMyTHcA6kNuL7G33gyuDaBUcCnGAVeufQ,14839.0
2nAAsYdXF3eTQzaeUQS3fr4o782dDg8L28mX39Wr5j8N,14822.0
HWEHeKLzzwXix3wAT2HTNijeKChu9XERdqGid1UzzjPo,14507.0
9AyUhsKo3MwmPAuM6yT1cPvq3H6rHB2ycFi11JeVuqKP,14247.0
Dg5x6gPXMezwdkUPMEb7FxCqFJXhJVQadUor393aZT7s,14151.0
9G1SS8WR1aXYC6rbtZbKstEwB4dHBuWKYyuxm6yNKBjj,13987.0
Cz3A9NLLsZ4nbS1CNrYuq2bAgh7Q8jYWaBokLjwsMJjJ,13553.0
Wapq3Hpv2aSKjWrh4pM8eweh8jVJB7D1nLBw9ikjVYx,13409.0
SSwapUtytfBdBn1b9NUGG6foMVPtcWgpRU32HToDUZr,13389.0
31yAhWShTLaj9yFhBiez8nPEeKmH1HMZ5WMpTsvRDTG7,13109.0
ENToMb8jNjwZjXhWt3ddqS8y98NXLSqjGDu6Ukur4UcF,13027.0
SSwpkEEcbUqx4vtoEByFjSkhKdCT862DNVb52nZg1UZ,12994.0
MoDmVGBgVnpSh9JScTa7raat6Ar2NfCgbJqenkHdfYd,12967.0
4FVk93CNfXWNQqFVAZZUYpD756RwMt6iA7hDodiwmLvG,12897.0
2v4dgv78r2bTrr4XtW2hQMUcgPkYDrNEdPbQoh3G9F86,12603.0
4hPkNV2WsgPW1wHHcQebvV7GLyLgdDDLEx3Pu6LzJP5N,12583.0
GCXqwhARvU933C46PYgP6FbLYivfEQDk71jtWvKgH5W7,12574.0
DMzaaiAFZ7T3VMb1BRhpu1FNizfYkf5C7dzYCAJJntDR,12174.0
AMM55ShdkoGRB5jVYPjWziwk8m5MpwyDgsMWHaMSQWH6,12133.0
F7M7KCNieYf954dUbTmC8qZVUvyhdWibFUdUJYwVSeca,12076.0
6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,12003.0
Gamba2hK6KV3quKq854B3sQG1WMdq3zgQLPKqyK4qS18,11982.0
6obGDxYBCH8Xvus77ZG4b6Fvd6RBiowAX3Z624uDKTpP,11869.0
REDp1DM7p7DfPvANGzphfTc44Ast3dT4kVSiFVfj4aP,11687.0
FSWAPViR8ny5K96hezav8jynVubP2dJ2L7SbKzds2hwm,11679.0
DnouDdypfXo1KBGGziPLiueeJ78ADU4aZs1gdxznp1Vk,11571.0
BXC3ZbPq4r4KU36gasp2atMA7mraucd5YD2r7skm4mff,11475.0
7jKxkCmDTWf7sRDEmNvsYZgDEU252J87B7TfL2RAz19n,11101.0
G9auK4uUuPhPx5wTmM1GzPfn66Y3wyxH2kWLmLtHbUkc,10954.0
tsP1jf31M3iGNPmANP3ep3iWCMTxpMFLNbewWVWWbSo,10864.0
D3JoBK1uCjgYSFQhQRTAzy2RYcuvxdFqepbcGsacM56y,10683.0
8fuKjrtLEVKuBWaagQDQC2s175g1mKyrAf6DVtx976t3,10603.0
degenhbmsyzLpJUwwrzjsPyhPNvLurBFB4k1pBWSoxs,10588.0
EMU3wBrQLWJrLNEvoCkz8ZKz98sKuvz6fxDFkFwJjJGr,10455.0
7uvnkZxh7Z1wwVFMQ1ak7u4LXWx9f8tkgUnMMyiZrSZb,10148.0
SBondMDrcV3K4kxZR1HNVT7osZxAHVHgYXL5Ze1oMUv,10089.0
meRjbQXFNf5En86FXT2YPz1dQzLj4Yb3xK8u1MVgqpb,9919.0
EHQywF8cUMu6WB1MPaCX2PEYJddYLhjEANq2oQCqg6mU,9913.0
6hK9DrApXkS7FvLtwq231pR6GK8AkmxTz9YarNPkz6Fa,9764.0
otterXYtgZ5DRUGX6JGtcZPg3GoWxEqcLrb9MjeCv3X,9651.0
GYoD4PRsycvCcubAiKuGKCAKLQ3tdwN8U8XwPZSSUDEb,9510.0
C6cQksDzZb5JBrs7iEzoD1Vymp2CXdekL5G55ffwkcRK,9506.0
72FXMcchZS4JRgQ62pKweYhHAkFA19PFoaqAUhWZmEFU,9473.0
ACEwjoHvKA3aB9tvQ59Phq51SJZdp5wUo7pXKyRGgDxo,9458.0
GambaXcmhJg1vgPm1Gn6mnMKGyyR3X2eSmF6yeU6XWtT,9332.0
F6KwbonKLyLNbD1SfWDwKN3T3BUxK3Pguy3yxWtxo9w9,9303.0
HMWNSqG37u8snqBapJd5Q3mJs9J1U8gXDeMJyRigbZwc,9255.0
999999PSvdd4xRbRJBSBKckxo9qmZGAVngyYVNiNEbS8,9112.0
CYPH3o83JX6jY6NkbproSpdmQ5VWJtxjfJ5P8veyYVu3,8812.0
RANDMo5gFnqnXJW5Z52KNmd24sAo95KAd5VbiCtq5Rh,8740.0
pigi6hfAYeDom6jSc77AaGirNFoE8WpNF7KrKoKkbmk,8739.0
JUP3c2Uh3WA4Ng34tw6kPd2G4C5BB21Xo36Je1s32Ph,8647.0
JVAp1DSLnM4Qh8qM1QasQ8x56ccb9S3DhbyEckybTF9,8574.0
4EBer1F6VR2kGX2vjyowu8MZP8GfXxSazAKWMNvUzaKx,7950.0
HL4MmG8QrPhFDhrASLXMhSNkMAk7f97zpwbznk3MqZVH,7881.0
TLPv2tuSVvn3fSk8RgW3yPddkp5oFivzZV3rA9hQxtX,7842.0
5ocnV1qiCgaQR8Jb8xWnVbApfaygJ8tNoZfgPwsgx9kx,7823.0
pytGY6tWRgGinSCvRLnSv4fHfBTMoiDGiCsesmHWM6U,7792.0
H5zfEoUfH6zzRv2R2FMQc1Joskn8UAC63fTqAQaU6umX,7694.0
7sb2AuickTgf1R75MycyxVcezvANKUsN2sPvLbtkWZpv,7598.0
mm8xSt2eohydqPbP86m8gRCCimRDinzpWQVCxR31ttK,7528.0
Cz14ijR3zQF6gqwsMDR4EfLJsJZz9qmmspkqg9e4W8cY,7504.0
J123vAJ1T3zgskW9yNUvB2NJtUYtcKrbypXJxUvqeoMp,7453.0
52Rcnbo9ZBsoPC4bQ9Feif5Ny1K65oCJjCVfpqLbsjLp,7389.0
DEALERKFspSo5RoXNnKAhRPhTcvJeqeEgAgZsNSjCx5E,7374.0
2uZSh1aR9b48aZbwPgiNGdY1r4dDQ3A6y7jYxNJ4PLg8,7369.0
Awm2zSgzMGTRraAVjRvshqLehy7mJ2Qr3maURDsoDmwi,7345.0
Dooar9JkhdZ7J3LHN3A7YCuoGRUggXhQaG4kijfLGU2j,7176.0
Leg1xVbrpq5gY6mprak3Ud4q4mBwcJi5C9ZruYjWv7n,7137.0
MEXkeo4BPUCZuEJ4idUUwMPu4qvc9nkqtLn3yAyZLxg,7114.0
6gttSLbru3kGHi6hR8o1KormYwSff6DzBqj3KBikH43b,6911.0
GmyRAeFrTSJNeA6jEm3xmx4ApNQ7iviVmvCgc2tRTKB3,6668.0
FC4eXxkyrMPTjiYUpp4EAnkmwMbQyZ6NDCh1kfLn6vsf,6666.0
1azyuavdMyvsivtNxPoz6SucD18eDHeXzFCUPq5XU7w,6605.0
mnspJQyF1KdDEs5c6YJPocYdY1esBgVQFufM2dY9oDk,6553.0
AexRYFWN1qkwUZZXXiv5NzZLhE3QoFJtos5yJ69gfC8x,6520.0
5xcBkS1k1pWErFjakTJjjMZReF8iErkWq3HCykrNwoT9,6480.0
4yaLMimzMKNHYyLR3xdwwvPehF4Hryjmrqqhpx2gNamB,6414.0
GbHFq8eVrmYvkAm4LpkpSm5PFpkV5zU5s6NKDoLKkkCS,6371.0
3parcLrT7WnXAcyPfkCz49oofuuf2guUKkjuFkAhZW8Y,6255.0
A1VwHLxNJisURhAjSDJLuaGKxnsgCPryQCkTE3YrNtZa,6190.0
JPMRGNgRk3w2pzBM1RLNBnpGxQYsFQ3yXKpuk4tTXVZ,6036.0
wormDTUJ6AWPNvk59vGQbDvGJmqbDTdgWgAqcLBCgUb,5983.0
34cTpanNJ5sDLrda2ZJpuNBpdJspCNc2wdFfRw4xSDTz,5734.0
CURVGoZn8zycx6FXwwevgBTB2gVvdbGTEpvMJDbgs2t4,5710.0
Craftf1EGzEoPFJ1rpaTSQG1F6hhRRBAf4gRo9hdSZjR,5692.0
DjVE6JNiYqPL2QXyCUUh8rNjHrbz9hXHNYt99MQ59qw1,5543.0
DraBoB2kryCVpoctGWgV57Gp42TQiFEkUhgsTRGuAwMd,5484.0
horusGnErMsGgbsCkmULrN6WX9RELihdMjPqarZsLLK,5483.0
strmRqUCoQUgGUan5YhzUZa6KqdzwX5L6FpUxfmKg5m,5307.0
DrYqhy5Nq9vHpdAEEzte1V3ACDkPjN3m1HRFJ61qD2fg,5306.0
Et61224dSES2QXfdCgvC8DHtd4gexJrktnfGrKs57NwS,5232.0
97d8t22JenPAwR85PZEXvc4gkvtAMZR9Ct7xuY11a2X8,5176.0
DEGNpUs8DhLSdDiU25BAmCQn2U6eN8nMAYwbLb41BPqY,5090.0
DDZDcYdQFEMwcu2Mwo75yGFjJ1mUQyyXLWzhZLEVFcei,5031.0
ABCDE3kCTzqvk5yXvFWzuT6MpNSGXRvCXxT55DsoqSF7,4900.0
SwaPpA9LAaLfeLi3a68M4DjnLqgtticKg6CnyNwgAC8,4890.0
DEADtFvRBCGEu6BoTdDnGHr7HxZTNLaCnEupGJ2KzFvV,4836.0
4tdmkuY6EStxbS6Y8s5ueznL3VPMSugrvQuDeAHGZhSt,4827.0
SPoo1Ku8WFXoNDMHPsrGSTSG1Y47rzgn41SLUNakuHy,4773.0
FL3X2pRsQ9zHENpZSKDRREtccwJuei8yg9fwDu9UN69Q,4702.0
zXBFMQqDe4sNmJLi4YkKzfsf77HSULtzHjJ3mbRNXHX,4698.0
44h1eXUrWt5jSzAW5WnBfjggJG3h6zxVGPh94HVZ1Qqq,4682.0
4U6MNAMRbYeTD4HumavhJ1ah9NQ5pNPhTNxcFdeybXFy,4502.0
76K2uWVuGMnPLWaytMf5uWEtrUEHrG3YaPqMGc6LkYXD,4450.0
2pi53pUUC5S4zyUU6Wrbe6EfYXS9LNcpikpwPFahtQQw,4403.0
HFn8GnPADiny6XqUoWE8uRPPxb29ikn4yTuPa9MF2fWJ,4393.0
SkykkEdfPbNNZK2gYz7vK7XmXp8qeAeUuHSsA76kke1,4387.0
FarmsPZpWu9i7Kky8tPN37rs2TpmMrAZrC7S7vJa91Hr,4357.0
8JTsfZhMyZbd5BLnNZhZqLQmskBz8u9f94gmyP5TyxdA,4329.0
RainEraPU5yDoJmTrHdYynK9739GkEfDsE4ffqce2BR,4288.0
AXRsZddcKo8BcHrbbBdXyHozSaRGqHc11ePh9ChKuoa1,4273.0
21cCEVy5cfmKiNQBBpKgZkuKLuVZ75r2XAJyY2AX4hHp,4244.0
4swapLFGX54axuTwXfkpYAoTpBBkSioaeitaBHiXigWC,4212.0
F2ZRV7yVTPEJ32HXZkytiDBTFZHLuMqxP8GfDsuLrCNs,4189.0
7ykkWq8otTqUFJVzxJ2JmDohzV45oD6GPzLG5jpQdxeS,4179.0
AWwbis2x7mx1EG27WaEg5kwSgX3UsM1Sy9r1eWp8dpiz,4173.0
MNrkt5mxjFzaY6MEnKqc4cuyZy4YqJyU4y4i6CFZwYp,4143.0
9ua9zmGF6SktoCsWXWQm3mJwAsqhSmjVNfRXpwLPKdBu,4127.0
SQDS4ep65T869zMMBKyuUq6aD6EgTu8psMjkvj52pCf,4075.0
8Ab8RvDSqx7WRL8p5v6hPFneQnWajKJWwoyxAGgHXiKb,4074.0
FASQhaZQT53W9eT9wWnPoBFw8xzZDey9TbMmJj6jCQTs,4019.0
55qMVb2XfEz5ycsb22ahfo48NRF5dEudxwZdz8Seutnk,4004.0
voTpe3tHQ7AjQHMapgSue2HJFAh2cGsdokqN3XqmVSj,3904.0
4bfLZc1xx3NjpUV6vPWzsY6m8mz42rVVctTZ1CMd6WmJ,3864.0
FLEET1qqzpexyaDpqb2DGsSzE2sDCizewCg9WjrA6DBW,3791.0
3cQQUNu2C5PDtZn9CSvyGf91LaEaWQonxtDXAk96sEDa,3741.0
F2BS6E8g3ho7wy8zMc6p4hQEvjhrvRhLgRzGfWuEhkRD,3573.0
cLmhcuG6pHbGHLzEKphgq6DBJvSiiY4h8D4kAppw7jd,3569.0
CQ7r7cC4q7g4ArDGHrB2qZcfKZJZD2t9BnbmKe4sSRk7,3557.0
toyBLV9GSVV456DbyxyjjEBJvEuFbBt4bCHz8NcTyYe,3487.0
5YFPohqAwS43VdgYDPgpx6KWUxDZ757tPDCGwWbo3P73,3484.0
stPdYNaJNsV3ytS9Xtx4GXXXRcVqVS6x66ZFa26K39S,3379.0
3s1rAymURnacreXreMy718GfqW6kygQsLNka1xDyW8pC,3345.0
EKyFHbjnNbFMGXUCPWthknxdCycbJTjkp3TMHSff2Ykt,3326.0
9XtYgKNfS4dPVPNQagAGgztMMeDftNs1LKoqnDtP389U,3314.0
hdaoVTCqhfHHo75XdAMxBKdUqvq1i5bF23sisBqVgGR,3278.0
EhDNBPeUEgWTLUY5fCmswap2khZgRLDKLsULynfpwedu,3222.0
9Jw6uYqxb5SNNh24dacnxoENjj3zF6UDUGPeXqShr2iJ,3123.0
PreLVWfqVrzWDSzi86rZA2KxTfbPhPW1vvrvKCCUUFK,3103.0
9ehXDD5bnhSpFVRf99veikjgq8VajtRH7e3D9aVPLqYd,3058.0
obpxLJNZLBRe4PpKvvVSPrFrmCJMDafWacJVR1r8uGH,3040.0
8wi9ncndmTFJspS6xKRftrcqEPzFjGxcWctGQgxqifEA,3002.0
LBPFqQLfL7v1HFaPaQLNaSfTK4KEq4MRupFoz5amwte,2961.0
VuA5vNSEy7MxJeRyd5aYsSMwuJ935sq4dQufV9ugaaz,2914.0
TB1Dqt8JeKQh7RLDzfYDJsq8KS4fS2yt87avRjyRxMv,2860.0
okxMcn3a1DBWUV2ZJ4hHyh3hFJ9jjS2krmNKti6jEHr,2826.0
Yum4e4ZwnSQVwLa8Hy9hS8tqkQo61KeW8Qug2vdKnTS,2811.0
CroweEgEiTd2JXXRw1k2Yoi4sLiNZ24KGy7jxaYy17XW,2772.0
JCFRaPv7852ESRwJJGRy2mysUMydXZgVVhrMLmExvmVp,2769.0
5tungisGgk1fmGXxacNT1NkPtZgRwJnJPVMK5kfHqx2m,2690.0
PopFiDLVBg7MRoyzerAop6p85uxdM73nSFj35Zjn5Mt,2684.0
F5mYQ3f3B6UmBv84bumcdFrRjejh9skG2cQGHNab2aZZ,2678.0
1atrmQs3eq1N2FEYWu6tyTXbCjP4uQwExpjtnhXtS8h,2641.0
EH3jRBcpfgR61rn6syXMmeSyXHsDpMYgSapLma3gFAq7,2640.0
92wdgEqyiDKrcbFHoBTg8HxMj932xweRCKaciGSW3uMr,2602.0
gdrpGjVffourzkdDRrQmySw4aTHr8a3xmQzzxSwFD1a,2569.0
BWS24p7zaqHo2QZXsvxESLQvzocYLz1KKPcA7nyJfvsK,2487.0
STAKEkKzbdeKkqzKpLkNQD3SUuLgshDKCD7U8duxAbB,2449.0
Fa6kFtQTgMf7g6eS3hgjuWY5zARRs8Pd48eDiG5UF7Dg,2429.0
EXiThgdnnkqpj77sY3gZUzj2xAQPZv49v7jEYNeaDgs2,2427.0
GmYBrvNNuUAvWEHSxPw8vYt4U8ArhKxGmF95ZzuCz3kF,2422.0
pytS9TjG1qyAZypk7n8rw8gfW9sUaqqYyMhJQ4E7JCQ,2403.0
555555Qj67GuATnrcLSc2mZSFwsKHRZyWiPfyRU8FsWo,2398.0
CtivAeeKA9QqwE8tWxwsohUoeDtwm9jnJdtYJMrWcXaD,2367.0
hvsrNC3NKbcryqDs2DocYHZ9yPKEVzdSjQG6RVtK1s8,2367.0
44K3ZnZv8W3YB4ba1oJHSBKsuARxDv7rXUaP4t3awrQJ,2361.0
72D3En8GQycjtunxf9mgyR8onzYdPqYFsKp4myUzhaRZ,2354.0
vo1tyJC57RaAXZ3t7rhqxvHH78Ga4GNYsDqmRxhFqVW,2353.0
Cz1kcpQmcQykCzeFpNd85y3LymPXtshYnp2Amh6YMKbd,2289.0
J5x7WLe2E4H8NvSodDyZ8yAcgAoao952BXnrpwqiTgEE,2288.0
HA9MQYVMD8Safpcro2LmTgf2y3ibiir7q9izEPNKxRGh,2268.0
ChUoK9HYUnhGWL3rmiDebnf8QRvu4iDU3yvt33KhoPvW,2236.0
vBoNdEvzMrSai7is21XgVYik65mqtaKXuSdMBJ1xkW4,2204.0
DYF7B5yXyeyGcBhKGqqtYoQqDDDEaHAicg3tNpYy4DZS,2146.0
RhoN4PDAVG19bziREMQDsUigqPyWk1wb5hABQ9fFLDC,2140.0
TL1ST2iRBzuGTqLn1KXnGdSnEow62BzPnGiqyRXhWtW,2136.0
BrdgN2RPzEMWF96ZbnnJaUtQDQx7VRXYaHHbYCBvceWB,2093.0
3PaiJngq2bj8bK8qLvUxpJ247UKW9CS9BWKyDuqu3D7C,2084.0
EDcyZ4xi9AUn7E44bXPn33nET5E5qkzbygZJC66unkV4,2067.0
2RoWfh3xNtwGGpoXmXAWbVgiqqYiNEb9QrPYshQjRDGu,2040.0
67h8G6zWi3bdwmXJjPd5wxyNn5Gs2BrMwZZLMrWdAHsp,2039.0
GovaE4iu227srtG2s3tZzB4RmWBzw8sTwrCLZz7kN7rY,2024.0
EXBuYPNgBUXMTsjCbezENRUtFQzjUNZxvPGTd11Pznk5,1982.0
5MKGZyWmVAyJC2n38oDJDh3kGXo8xCvQVBH8CzeAKQV3,1980.0
SSwpMgqNDsyV7mAgN9ady4bDVu5ySjmmXejXvy2vLt1,1976.0
EFgKVf6zAA8vWzoZx1xP7tga6mRPUvuNhawk5Jf6yg5E,1971.0
AACGY81wTW25Lv15S8CsNk4uXAr9zbWuZzFVY3UdNKgG,1934.0
9jvFySUD2Ag3DZ166CmrZJAM6RhjUUD2Y78a5vPteMb5,1891.0
exe59FS5cojZkPJVDFDV8RnXCC7wd6yoBjsUtqH7Zai,1881.0
minteryKVhwRie3Yn3Cciyxzjv3bLfEgfYi1wxTeFkm,1864.0
1NSCRfGeyo7wPUazGbaPBUsTM49e1k2aXewHGARfzSo,1834.0
8qsXmCeeBXaBNzavQJgn9vfX6futxjTd5Cbpiuz4fTua,1821.0
stkitrT1Uoy18Dk1fTrgPw8W6MVzoCfYoAFT4MLsmhq,1745.0
DYQmejNfHStUiwq9dk5QMQUDFNJ86YecMNTNaRbUEhNz,1738.0
6CxK9oHz9E53sdhpkDUb5CAmPpPp8G2vkLx4yJRStU7k,1709.0
3QKZHNKDQsxPp8RjTmaci5DAyybv4BFmU5UUYGqtJJr4,1692.0
inscokhJarcjaEs59QbQ7hYjrKz25LEPRfCbP8EmdUp,1684.0
pccm961CjaR7T7Hcht9omrXQb9w54ntJo95FFT7N9AJ,1681.0
BmjJ85zsP2xHPesBKpmHYKt136gzeTtNbeVDcdfybHHT,1678.0
5pBn2Sxa41SUuTxKR8s91kMn9LHptd7Q9AA7nP6mqa4W,1669.0
BtDDM9Nve5JXUVvDg8wmLDVwzgGB8pJ6oum4fGRKM8Av,1643.0
CQ36xjMHgmgwEM1yvJYUWg3YxMvzwM4Mntn6vZrMk86z,1623.0
D7GW9oKTWPLcbKrtRMqzfXs3F4sLft5UFqapjXbZgTaK,1601.0
6HW8dXjtiTGkD4jzXs7igdFmZExPpmwUrRN5195xGup,1590.0
SMPLecH534NA9acpos4G6x7uf3LWbCAwZQE9e8ZekMu,1581.0
5dxcK28nyAJdK9fSFuReRREeKnmAGVRpXPhwkZxAxFtJ,1558.0
8ahPGPjEbpgGaZx2NV1iG5Shj7TDwvsjkEDcGWjt94TP,1556.0
gCHAtYKrUUktTVzE4hEnZdLV4LXrdBf6Hh9qMaJALET,1490.0
FTHRN99BbTARUbByJrePnh5hAu4h4YBxeRnzuVgoZoNU,1467.0
A31tyjP43TCTFynq1S1dQ4yyygK64BqknkjkggEVV5ba,1458.0
Auc6pav58pHNg91c9fJqLwodaya6yEaJuzGtNHnPC1eH,1437.0
7quSsn7Ly9BuEJdVbHra2QhgiT5mzK1V5Uq9TqRRpQzj,1424.0
5ic31ZwHCvL9vg8b4er22TDLaDyLakEv167CJNTsyXhU,1414.0
Pinks8fXRcJ8EpNjK4vCf7saJ5hFeP9zRXGPwZrTukQ,1414.0
vestJGg7ZMQoXiAr2pLV5cqgtxFhEWzNoZL5Ngzb8H4,1409.0
4bJn5MAi9FpD4G7JPZm79cWpdpdcAc3pf2aWKKDo7n2a,1395.0
7gtUXpswCgTQ6ZjvWjttVNc6Tgdj6WpHFYmVTkEbvkc8,1390.0
VoteMBhDCqGLRgYpp9o7DGyq81KNmwjXQRAHStjtJsS,1335.0
DmzAmomATKpNp2rCBfYLS7CSwQqeQTsgRYJA1oSSAJaP,1329.0
BLZRi6frs4X4DNLw56V4EXai1b6QVESN1BhHBTYM9VcY,1317.0
6DqaPFHsrZStL6sgF2BsLo9vahU7ySZZwusn8VLyw5R5,1248.0
KoMAiytDaZcfaMHdiym41PhVLYWWfFFBQCsgE2e3GPv,1230.0
3rVEgTR97opXeV2DPaHbyj4MTXbTWcQ3eeUcgdcmKkyT,1222.0
GU9rgG3GbhC8yJbW6jW3YSeTwgbHa4JMogFD7ZemEmod,1221.0
JUP5cHjnnCx2DppVsufsLrXs8EBZeEZzGtEK9Gdz6ow,1220.0
gateVwTnKyFrE8nxUUgfzoZTPKgJQZUbLsEidpG4Dp2,1208.0
ARBYSj3UMFYry2aKCtePz2RpD6kh6X5Q9n4P3UVQS3fP,1201.0
Heg9dzyBM3BL8rkVcHrhfNoRm7RPn4wn3dCzhgfCfhYK,1166.0
4QABZet2bwGvajeRYPfBQtHyaRVZ12oTHvrsabZ213qC,1165.0
CTMAxxk34HjKWxQ3QLZK1HpaLXmBveao3ESePXbiyfzh,1161.0
DTnV3YDaF4Je8YnGgv6SyFS6uGWtabKVNraBkC9hJPS4,1156.0
KdisqEcXbXKaTrBFqeDLhMmBvymLTwj9GmhDcdJyGat,1139.0
9y7vKvCd1P3N7R2g77rFoSVrLSvLAUCyPi4vMpXiuwnD,1129.0
Hq1x133jLiHYU45kN58tC8UUcDQ3rzDtUSNZkYKUk3ZR,1126.0
E23vtNG2mhHZFWzCx73zYey8mzfsUm5HBWQ9oS9vUYkw,1116.0
3E2pw9HX6obU5Ykk7qui7rB1JWGiNSyBncXvciJDpXST,1110.0
BEcuyzvwmTv1FbPykyhbwEwosFJZCZ59TpjXwpoPcBhS,1085.0
DNRxoc4mckCvY6Wt85gyxTJ1UVRcg6GXGADe5SY3SfBK,1061.0
Dz13rduwvPqhVjZZo7pZXQoBVTk8dro6LUU4bNDPM1eQ,1054.0
PSMxQbAoDWDbvd9ezQJgARyq6R9L5kJAasaLDVcZwf1,1049.0
nirkXSE28jCQoK8SmKWqxXz3L9vbSRGKS24iYJj8Aeo,1040.0
wiNxZnZuVwjKr2VmDbdSkBfdWwRkxyUm79nXCfZAhTt,1038.0
STAKEQkGBjkhCXabzB5cUbWgSSvbVJFEm2oEnyWzdKE,1025.0
E7vFBbExms2r7NVdcbBXkohdmwD7BoS7yaL8i1tCjpxV,1011.0
DVTaMe1WnmkpR4bEZSZfjx6CUwUETSWZNGPy7M2BD1BR,1009.0
BqirtYFXWbEaQr2VxcDKZ7nehZqNtqrLJbpoUaBpPZ6z,957.0
ATLocKpzDbTokxgvnLew3d7drZkEzLzDpzwgrgWKDbmc,933.0
9xQeWvG816bUx9EPjHmaT23yvVM2ZWbrrpZb9PusVFin,897.0
FFxRNZyzkQacQnkBD96ksKid4HScE5Bd33gKdyJ4aJyW,891.0
BANANAesZoESMCSsQDQBwWuEvAUnUbbuEmdSAHggvJVS,877.0
9KTTmg9ds35Lr2w7Jbq898c9qx4rdES3Qx7EnfCNWjKu,872.0
3TbXDgEsMwxsh61zgo2m19wXVAmLbJVKBiGe5A2W58MD,866.0
7Zb1bGi32pfsrBkzWdqd4dFhUXwp5Nybr1zuaEwN34hy,864.0
tamaePALUFK3hfwTkWrkHY2aDrPqkrHHq1w6JGP1hPT,854.0
CgMn3ZV7mnyZxEY6wi7u65cXuR4GQMYnZQrB1ttQ1Kz5,853.0
GovER5Lthms3bLBqWub97yVrMmEogzX7xNjdXpPPCVZw,848.0
EUd2qdzRyLq7t6mfsXQPSgf2nFqK7UcMRdEk34ePcDTF,846.0
Bt2WPMmbwHPk36i4CRucNDyLcmoGdC7xEdrVuxgJaNE6,838.0
TWAPzC9xaeBpgDNF26z5VAcmxBowVz5uqmTx47LkWUy,828.0
SaLeTjyUa5wXHnGuewUSyJ5JWZaHwz3TxqUntCE9czo,826.0
mrksLcZ6rMs9xkmJgw6oKiR3GECw44Gb5NeDqu64kiw,804.0
9NLjj4Gj2fEYhujN7znkiLTVjDsiKi7h1mQvMdEffDTw,804.0
HQ2UUt18uJqKaQFJhgV9zaTdQxUZjNrsKFgoEDquBkcx,793.0
HYPERfwdTjyJ2SCaKHmpF2MtrXqWxrsotYDsTrshHWq8,793.0
